id,sentence,aspect,aspect_token,label,label_text
640,"mua quần ống côn nhưng cửa hàng giao nhầm ống to. sau 2 lần đổi cũng đúng mẫu quần ưng ý. cửa hàng giải quyết khiếu nại nhanh, gửi đổi trả hàng liền. chất lượng quần tốt, giặt không ra màu. tuy nhiên cho 4 sao vì đổi lại 2 lần mất thời gian. mong cửa hàng lưu ý hơn giao đúng đơn tránh đổi đi đổi lại. lần sau vẫn sẽ ủng hộ cửa hàng tiếp",cham_soc_khach_hang,"cửa hàng giải quyết khiếu nại nhanh, gửi đổi trả hàng liền",2,positive
640,"mua quần ống côn nhưng cửa hàng giao nhầm ống to. sau 2 lần đổi cũng đúng mẫu quần ưng ý. cửa hàng giải quyết khiếu nại nhanh, gửi đổi trả hàng liền. chất lượng quần tốt, giặt không ra màu. tuy nhiên cho 4 sao vì đổi lại 2 lần mất thời gian. mong cửa hàng lưu ý hơn giao đúng đơn tránh đổi đi đổi lại. lần sau vẫn sẽ ủng hộ cửa hàng tiếp",chat_luong,chất lượng quần tốt,2,positive
641,"cửa hàng giao hàng nhanh. nhưng có điều, mình mua cửa hàng rất nhiều lần nhưng lần này chất liệu vải lại khác và kém hơn lâu trước mình mua rất nhiều. hi vọng cửa hàng đừng làm mình thất vọng, những lần sau. vẫn ủng hộ cửa hàng",giao_hang,cửa hàng giao hàng nhanh,2,positive
641,"cửa hàng giao hàng nhanh. nhưng có điều, mình mua cửa hàng rất nhiều lần nhưng lần này chất liệu vải lại khác và kém hơn lâu trước mình mua rất nhiều. hi vọng cửa hàng đừng làm mình thất vọng, những lần sau. vẫn ủng hộ cửa hàng",chat_lieu,chất liệu vải lại khác và kém hơn lâu trước mình mua rất nhiều.,0,negative
642,"chất vải phù hợp với giá tiền. kích cỡ 32 mà 70kg mặc chật bụng rất không vừa., ống quần hơi ngắn, là không kỹ",chat_lieu,chất vải phù hợp với giá tiền,1,neutral
642,"chất vải phù hợp với giá tiền. kích cỡ 32 mà 70kg mặc chật bụng rất không vừa., ống quần hơi ngắn, là không kỹ",kich_co," kích cỡ 32 mà 70kg mặc chật bụng rất không vừa., ống quần hơi ngắn, là không kỹ",0,negative
643,"hàng đẹp giao hàng nhanh, rẻ, đúng với mô tả cửa hàng cửa hàng tư vấn nhiệt tình",chat_luong,hàng đẹp,2,positive
643,"hàng đẹp giao hàng nhanh, rẻ, đúng với mô tả cửa hàng cửa hàng tư vấn nhiệt tình",giao_hang,giao hàng nhanh,2,positive
643,"hàng đẹp giao hàng nhanh, rẻ, đúng với mô tả cửa hàng cửa hàng tư vấn nhiệt tình",gia_ca," rẻ,",2,positive
643,"hàng đẹp giao hàng nhanh, rẻ, đúng với mô tả cửa hàng cửa hàng tư vấn nhiệt tình",uy_tin_cua_hang, đúng với mô tả,2,positive
643,"hàng đẹp giao hàng nhanh, rẻ, đúng với mô tả cửa hàng cửa hàng tư vấn nhiệt tình",cham_soc_khach_hang, cửa hàng tư vấn nhiệt tình,2,positive
644,"mình đã mua cửa hàng 2 lần đều ưng, quần cầm nặng tay, chất vải tốt nhé",chat_lieu,"quần cầm nặng tay, chất vải tốt nhé",2,positive
645,"nếu mà được cho thang điểm về quần baggy thì mình sẽ cho 10 sản phẩm rất kỳ tuyệt vời thật sự mua hàng shoppe nhiều nhưng chưa có sp nào mà ưng ý ntn cả, ưng ý từ cách phục vụ tư vấn, cửa hàng giao hàng nhanh, đóng gói cẩn thận mà giá lại rất rẻ, mình sẽ ủng hộ cửa hàng dài dài. thanks",cham_soc_khach_hang, ưng ý từ cách phục vụ tư vấ,2,positive
645,"nếu mà được cho thang điểm về quần baggy thì mình sẽ cho 10 sản phẩm rất kỳ tuyệt vời thật sự mua hàng shoppe nhiều nhưng chưa có sp nào mà ưng ý ntn cả, ưng ý từ cách phục vụ tư vấn, cửa hàng giao hàng nhanh, đóng gói cẩn thận mà giá lại rất rẻ, mình sẽ ủng hộ cửa hàng dài dài. thanks",giao_hang, cửa hàng giao hàng nhanh,2,positive
645,"nếu mà được cho thang điểm về quần baggy thì mình sẽ cho 10 sản phẩm rất kỳ tuyệt vời thật sự mua hàng shoppe nhiều nhưng chưa có sp nào mà ưng ý ntn cả, ưng ý từ cách phục vụ tư vấn, cửa hàng giao hàng nhanh, đóng gói cẩn thận mà giá lại rất rẻ, mình sẽ ủng hộ cửa hàng dài dài. thanks",dong_goi,đóng gói cẩn thận ,2,positive
645,"nếu mà được cho thang điểm về quần baggy thì mình sẽ cho 10 sản phẩm rất kỳ tuyệt vời thật sự mua hàng shoppe nhiều nhưng chưa có sp nào mà ưng ý ntn cả, ưng ý từ cách phục vụ tư vấn, cửa hàng giao hàng nhanh, đóng gói cẩn thận mà giá lại rất rẻ, mình sẽ ủng hộ cửa hàng dài dài. thanks",gia_ca, giá lại rất rẻ,2,positive
646,giao hàng nhanh. đóng gói tốt,giao_hang,giao hàng nhanh.,2,positive
646,giao hàng nhanh. đóng gói tốt,dong_goi,đóng gói tốt,2,positive
647,quần thì đẹp mà cái đai nịt đeo 1 lần tuột hết đai ra. đai dởm rất,chat_luong,quần thì đẹp ,2,positive
647,quần thì đẹp mà cái đai nịt đeo 1 lần tuột hết đai ra. đai rất dởm,do_ben,cái đai nịt đeo 1 lần tuột hết đai ra. đai rất dởm,0,negative
648,"vải đẹp đường chỉ khá đều, chất lượng ổn nhưng mình 1m7 side 30 vẫn khá ngắn so với bảng số đo của cửa hàng",chat_lieu,vải đẹp,2,positive
648,"vải đẹp đường chỉ khá đều, chất lượng ổn nhưng mình 1m7 side 30 vẫn khá ngắn so với bảng số đo của cửa hàng",gia_cong,"đường chỉ khá đều, ",2,positive
648,"vải đẹp đường chỉ khá đều, chất lượng ổn nhưng mình 1m7 side 30 vẫn khá ngắn so với bảng số đo của cửa hàng",chat_luong, chất lượng ổn,1,neutral
648,"vải đẹp đường chỉ khá đều, chất lượng ổn nhưng mình 1m7 side 30 vẫn khá ngắn so với bảng số đo của cửa hàng",kich_co, khá ngắn so với bảng số đo của cửa hàng,0,negative
649,rất đẹp luôn mọi ng ớiiiii,chat_luong,rất đẹp luôn mọi ng ớiiiii,2,positive
650,"lần đầu mua của cửa hàng quần chất vải khá đẹp giày dặn, đứng kiểu dáng mấy lần sau mua thêm mà chất vải mỏng rất : mong cửa hàng cải thiện chất vải để e ủng hộ nhìu nhìu rcm vẫn nên mua ạ♥️",chat_lieu, chất vải khá đẹp giày dặn,2,positive
650,"lần đầu mua của cửa hàng quần chất vải khá đẹp giày dặn, đứng kiểu dáng mấy lần sau mua thêm mà chất vải mỏng rất : mong cửa hàng cải thiện chất vải để e ủng hộ nhìu nhìu rcm vẫn nên mua ạ♥️",kieu_dang,đứng kiểu dáng ,2,positive
650,"lần đầu mua của cửa hàng quần chất vải khá đẹp giày dặn, đứng kiểu dáng mấy lần sau mua thêm mà chất vải mỏng rất : mong cửa hàng cải thiện chất vải để e ủng hộ nhìu nhìu rcm vẫn nên mua ạ♥️",chat_lieu,y lần sau mua thêm mà chất vải mỏng,0,negative
651,quần be nhưng lúc nhận lại thiên trắng chứ không be lắm. hơi thất vọng,mau_sac,quần be nhưng lúc nhận lại thiên trắng chứ không be lắm,0,negative
652,giao hàng nhanh sản phẩm tốt ưng ý,giao_hang,giao hàng nhanh,2,positive
652,giao hàng nhanh sản phẩm tốt ưng ý,chat_luong,sản phẩm tốt,2,positive
653,quần mua về không có cúc chỗ khóa quần thì bị rách bù lại dịch vụ chăm sóc khách hàng tốt,gia_cong,quần mua về không có cúc chỗ khóa quần thì bị rách,0,negative
653,quần mua về không có cúc chỗ khóa quần thì bị rách bù lại dịch vụ chăm sóc khách hàng tốt,cham_soc_khach_hang,dịch vụ chăm sóc khách hàng tốt,2,positive
654,mình đã từng mua kích cỡ 30 và mặc rất vừa nhưng lần này khúc quần mình không thể nào cài vào được. nhắn tin cho cửa hàng trên shoppe hai ngày không nhận được phản hồi mình phải gửi tin nhắn bên zalo thì cửa hàng mới trả lời mình.lúc đấy mình đành bán lại cho bạn bè với giá lỗ 100000 1sp .sản phẩm rất tốt,kich_co,lần này khúc quần mình không thể nào cài vào được,0,negative
654,mình đã từng mua kích cỡ 30 và mặc rất vừa nhưng lần này khúc quần mình không thể nào cài vào được. nhắn tin cho cửa hàng trên shoppe hai ngày không nhận được phản hồi mình phải gửi tin nhắn bên zalo thì cửa hàng mới trả lời mình.lúc đấy mình đành bán lại cho bạn bè với giá lỗ 100000 1sp .sản phẩm rất tốt,cham_soc_khach_hang,nhắn tin cho cửa hàng trên shoppe hai ngày không nhận được phản hồi ,0,negative
655,cũng như mấy quần ngoài chợ ống ôm sát chứ có rộng chút nào đâu,kieu_dang,cũng như mấy quần ngoài chợ ống ôm sát chứ có rộng chút nào đâu,0,negative
656,vải: tuyết mưa nên cũng rẻ so với các loại khác mặc dù cửa hàng bán cũng méo rẻ lắm với mặt bằng chung của sàn. cạp dày chắc. đường may ổn đẹp chê. cái chỗ khoá quần máy như cc. thế méo nào không phẳng được khi ngồi là không khác gì thằng không cài khoá quần.cười quần thông thường mình mặc đũng quần tới cạp không tới rốn mà cái quần này qua luôn cả rồi 🥲cười past 2.,gia_ca, rẻ so với các loại khác mặc dù cửa hàng bán cũng méo rẻ lắm,1,neutral
656,vải: tuyết mưa nên cũng rẻ so với các loại khác mặc dù cửa hàng bán cũng méo rẻ lắm với mặt bằng chung của sàn. cạp dày chắc. đường may ổn đẹp chê cái chỗ khoá quần máy như cc. thế méo nào không phẳng được khi ngồi là không khác gì thằng không cài khoá quần.cười quần thông thường mình mặc đũng quần tới cạp không tới rốn mà cái quần này qua luôn cả rồi 🥲cười past 2.,gia_cong,đường may ổn đẹp,2,positive
656,vải: tuyết mưa nên cũng rẻ so với các loại khác mặc dù cửa hàng bán cũng méo rẻ lắm với mặt bằng chung của sàn. cạp dày chắc. đường may ổn đẹp chê cái chỗ khoá quần máy như cc. thế méo nào không phẳng được khi ngồi là không khác gì thằng không cài khoá quần.cười quần thông thường mình mặc đũng quần tới cạp không tới rốn mà cái quần này qua luôn cả rồi 🥲cười past 2.,gia_cong,chê cái chỗ khoá quần máy như cc.,0,negative
657,quần chất liệu ổn,chat_lieu,quần chất liệu ổn,1,neutral
658,"lưng quần hơi to, vải đẹp mát, mình đặt kích cỡ 28 mà lưng quần hơi to, mọi người nếu mua nên đặt lùi lại 1 2 kích cỡ so với kích cỡ quần của mình",kich_co,lưng quần hơi to,0,negative
658,"lưng quần hơi to, vải đẹp mát, mình đặt kích cỡ 28 mà lưng quần hơi to, mọi người nếu mua nên đặt lùi lại 1 2 kích cỡ so với kích cỡ quần của mình",chat_lieu,"vải đẹp mát,",2,positive
659,đúng kích cỡ  mặc lên mát mang đi học được,kich_co,đúng kích cỡ ,2,positive
659,đúng kích cỡ  mặc lên mát mang đi học được,chat_lieu,mặc lên mát,2,positive
660,dáng đẹp mà mới mang 1 lần đả rách đùi . sút đường chỉ . đường chỉ không chắc chắn . đánh giá 5 sao r mà mới mang đi chơi cảm nhận chắc cho 3 sao,kieu_dang,dáng đẹp,2,positive
660,dáng đẹp mà mới mang 1 lần đả rách đùi . sút đường chỉ . đường chỉ không chắc chắn . đánh giá 5 sao r mà mới mang đi chơi cảm nhận chắc cho 3 sao,do_ben,mới mang 1 lần đả rách đùi . sút đường chỉ . đường chỉ không chắc chắn ,0,negative
661,đường ly quần không chuẩn. chất lượng phù hợp tầm giá,gia_cong,đường ly quần không chuẩn,0,negative
661,đường ly quần không chuẩn. chất lượng phù hợp tầm giá,chat_luong,chất lượng phù hợp tầm giá,1,neutral
662,"vải ổn, nhiều chỉ thừa, cửa hàng tư vấn mình kích cỡ 29 mà mình mặc rộng mình lại phải mang nhà may sửa họ còn bảo quần như quần ông già",chat_lieu,vải ổn,1,neutral
662,"vải ổn, nhiều chỉ thừa, cửa hàng tư vấn mình kích cỡ 29 mà mình mặc rộng mình lại phải mang nhà may sửa họ còn bảo quần như quần ông già",gia_cong,nhiều chỉ thừa,0,negative
662,"vải ổn, nhiều chỉ thừa, cửa hàng tư vấn mình kích cỡ 29 mà mình mặc rộng mình lại phải mang nhà may sửa họ còn bảo quần như quần ông già",kich_co,mặc rộng ,0,negative
663,vải và kiểu dáng khá dày và đứng nhưng phần thắt lưng làm bị lỗi nút khi cài vào bị đùn và thắt lưng may không khéo lắm,chat_lieu,vải và kiểu dáng khá dày và đứng,2,positive
663,vải và kiểu dáng khá dày và đứng nhưng phần thắt lưng làm bị lỗi nút khi cài vào bị đùn và thắt lưng may không khéo lắm,kieu_dang,vải và kiểu dáng khá dày và đứng,2,positive
663,vải và kiểu dáng khá dày và đứng nhưng phần thắt lưng làm bị lỗi nút khi cài vào bị đùn và thắt lưng may không khéo lắm,gia_cong,phần thắt lưng làm bị lỗi nút khi cài vào bị đùn và thắt lưng may không khéo lắm,0,negative
664,"khá tốt ống quần hơi rộng làm cho cảm giác chân mình ngắn đi giao hàng nhanh, giá rẻ👌👌👌 h a và vd mang tính nhận xu 👌",kieu_dang,ống quần hơi rộng làm cho cảm giác chân mình ngắn đi,0,negative
664,"khá tốt ống quần hơi rộng làm cho cảm giác chân mình ngắn đi giao hàng nhanh, giá rẻ👌👌👌 h a và vd mang tính nhận xu 👌",giao_hang, giao hàng nhanh,2,positive
664,"khá tốt ống quần hơi rộng làm cho cảm giác chân mình ngắn đi giao hàng nhanh, giá rẻ👌👌👌 h a và vd mang tính nhận xu 👌",gia_ca, giá rẻ,2,positive
665,"hàng tốt, không có lỗ xỏ cúc. mình vụng về nên nếu tự làm thì dễ hỏng nên vừa mang ra quán. hy vọng lần sau cửa hàng có thể hỗ trợ cắt được từ trc. cảm ơn",chat_luong,hàng tốt,2,positive
665,"hàng tốt, không có lỗ xỏ cúc. mình vụng về nên nếu tự làm thì dễ hỏng nên vừa mang ra quán. hy vọng lần sau cửa hàng có thể hỗ trợ cắt được từ trc. cảm ơn",gia_cong,", không có lỗ xỏ cúc",0,negative
666,"quần đẹp,175cm 55kg nên kích cỡ 30 thì hợp hơn 29 ạ,nên mua",chat_luong,"quần đẹp,",2,positive
667,quần đúng mô tả chất lượng vải tốt . hơi co giãn ủng hộ lần sau,uy_tin_cua_hang,quần đúng mô tả ,2,positive
